,index,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,YearRemodAdd,YearBuilt,OverallCond,1stFlrSF,OverallQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotArea,MSSubClass,2ndFlrSF,PavedDrive,HeatingQC,SaleCondition,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,CentralAir,Condition2,HouseStyle,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,BldgType,Electrical,LotFrontage,GarageYrBlt,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,GarageCars,GarageArea,FireplaceQu,BsmtFinType2,BsmtExposure,GarageType,BsmtCond,BsmtQual,BsmtFinType1,GarageFinish,Utilities,GarageCond,MasVnrType,SaleType,Functional,KitchenQual,Exterior2nd,Exterior1st,GarageQual,MSZoning
1674,1675,0,1358,2,0,2,1,6,1,2005,2005,5,1358,6,192,36,0,0,0,0,0,8,2009,6904,120,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,47.0,2005.0,240.0,836.0,0.0,522.0,1358.0,0.0,0.0,2.0,484.0,Gd,Unf,Av,Attchd,TA,Gd,ALQ,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1675,1676,0,1306,2,0,1,1,5,1,2005,2005,5,1306,6,170,63,0,0,0,0,0,3,2009,5122,120,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Twnhs,SBrkr,34.0,2005.0,135.0,881.0,0.0,425.0,1306.0,1.0,0.0,2.0,624.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1676,1677,0,1358,2,0,2,1,6,1,2008,2007,5,1358,7,192,26,0,0,0,0,0,5,2009,10307,120,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,80.0,2008.0,176.0,876.0,0.0,474.0,1350.0,1.0,0.0,2.0,484.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1677,1678,0,2492,2,1,2,1,8,1,2005,2004,5,2492,10,226,235,0,0,0,0,0,2,2009,14836,20,0,Y,Ex,Abnorml,Pave,IR1,HLS,Inside,Mod,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Ex,TA,PConc,GasA,1Fam,SBrkr,100.0,2004.0,730.0,2146.0,0.0,346.0,2492.0,1.0,0.0,3.0,949.0,Ex,Unf,Gd,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,Stone,WD,Typ,Ex,CmentBd,CemntBd,TA,RL
1678,1679,0,2200,2,1,3,1,8,1,2004,2003,5,2200,8,208,55,0,0,0,0,0,7,2009,15262,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,117.0,2003.0,470.0,1557.0,0.0,643.0,2200.0,1.0,0.0,3.0,685.0,Gd,Unf,Gd,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Ex,VinylSd,VinylSd,TA,RL
1679,1680,0,1884,2,0,2,1,6,1,2009,2008,5,1884,9,231,90,0,0,0,0,0,5,2009,7390,120,0,Y,Ex,Partial,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Ex,TA,PConc,GasA,TwnhsE,SBrkr,44.0,2008.0,308.0,800.0,0.0,1084.0,1884.0,1.0,0.0,2.0,649.0,Gd,Unf,No,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,BrkFace,New,Typ,Ex,MetalSd,MetalSd,TA,RL
1680,1681,0,1456,2,0,2,1,6,1,2008,2008,5,1456,9,192,42,0,0,0,0,0,4,2009,6472,120,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Ex,TA,PConc,GasA,TwnhsE,SBrkr,48.0,2008.0,500.0,0.0,0.0,1451.0,1451.0,0.0,0.0,2.0,539.0,Gd,Unf,No,Attchd,TA,Ex,Unf,RFn,AllPub,TA,BrkFace,WD,Typ,Ex,VinylSd,VinylSd,TA,RL
1681,1682,0,1712,2,0,3,1,8,1,2003,2002,5,1712,8,218,183,0,0,0,0,0,9,2009,16770,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,129.0,2002.0,270.0,1196.0,0.0,516.0,1712.0,1.0,0.0,3.0,701.0,Gd,Unf,Gd,Attchd,TA,Ex,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1682,1683,0,1405,2,0,2,1,6,1,2003,2003,5,1405,7,148,36,0,0,0,0,0,11,2009,3480,120,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,48.0,2003.0,163.0,0.0,0.0,1405.0,1405.0,0.0,0.0,2.0,478.0,TA,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1683,1684,0,1456,2,1,3,1,8,1,2005,2005,5,728,7,100,0,0,0,0,0,0,6,2009,10928,60,728,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,63.0,2005.0,0.0,0.0,0.0,728.0,728.0,0.0,0.0,2.0,390.0,Gd,Unf,No,Attchd,Gd,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1684,1685,0,1490,2,1,3,1,7,1,2006,2005,5,745,6,36,20,0,0,0,0,0,7,2009,8918,60,745,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,57.0,2005.0,0.0,0.0,0.0,745.0,745.0,0.0,0.0,2.0,392.0,Gd,Unf,Av,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1685,1686,0,1220,2,0,2,1,5,1,2006,2005,5,1220,7,100,16,0,0,0,0,0,8,2009,3182,120,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,43.0,2005.0,16.0,16.0,0.0,1204.0,1220.0,0.0,0.0,2.0,397.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1686,1687,0,1374,2,1,3,1,6,1,2005,2004,5,744,7,100,0,0,0,0,0,0,8,2009,9434,80,630,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,SLvl,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,59.0,2004.0,0.0,0.0,0.0,384.0,384.0,0.0,0.0,2.0,400.0,Gd,Unf,Mn,BuiltIn,TA,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,Gd,Wd Shng,WdShing,TA,RL
1687,1688,0,1630,2,1,3,1,7,1,2005,2004,5,868,7,120,48,0,0,0,0,0,9,2009,7984,60,762,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,62.0,2004.0,200.0,0.0,0.0,868.0,868.0,0.0,0.0,2.0,436.0,Gd,Unf,No,BuiltIn,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1688,1689,0,1594,2,1,3,1,7,1,2004,2004,5,846,7,300,48,0,0,0,0,0,7,2009,10125,60,748,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,61.0,2004.0,0.0,0.0,0.0,846.0,846.0,0.0,0.0,2.0,434.0,Gd,Unf,Mn,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1689,1690,0,1489,2,1,3,1,8,1,2003,2003,5,806,7,0,75,0,0,0,0,0,6,2009,8965,60,683,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,66.60366821289062,2003.0,0.0,652.0,0.0,130.0,782.0,1.0,0.0,2.0,400.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1690,1691,0,1342,2,1,3,1,7,1,2003,2003,5,698,7,100,56,0,0,0,0,0,5,2009,8174,60,644,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,64.61128997802734,2003.0,0.0,494.0,0.0,204.0,698.0,1.0,0.0,2.0,393.0,TA,Unf,No,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1691,1692,0,2004,2,1,4,1,8,1,2002,2002,5,878,8,0,48,0,0,0,0,0,7,2009,12891,60,1126,Y,Ex,Normal,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,90.39328002929688,2002.0,109.61519622802734,651.0,0.0,219.0,870.0,1.0,0.0,3.0,644.0,Gd,Unf,No,BuiltIn,TA,Ex,GLQ,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1692,1693,0,1374,2,1,3,1,7,0,2004,2004,5,744,7,0,0,0,0,0,0,0,5,2009,9734,80,630,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Y,Norm,SLvl,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,61.0,2004.0,0.0,241.0,113.0,30.0,384.0,0.0,0.0,2.0,400.0,Gd,Rec,Mn,BuiltIn,TA,Gd,GLQ,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1693,1694,0,1514,2,1,3,1,7,1,2000,2000,5,819,6,0,72,0,0,0,0,0,6,2009,8433,60,695,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,42.0,2000.0,0.0,683.0,0.0,111.0,794.0,1.0,0.0,2.0,394.0,TA,Unf,No,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
1694,1695,0,1430,2,1,3,1,7,1,2000,1999,5,774,7,0,0,0,0,0,0,0,3,2009,7750,80,656,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,SLvl,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,62.0,1999.0,0.0,0.0,0.0,384.0,384.0,0.0,0.0,2.0,400.0,TA,Unf,No,BuiltIn,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
1695,1696,0,2312,2,1,4,1,8,1,1999,1999,5,1223,7,298,0,0,0,0,0,0,5,2009,15896,60,1089,Y,Ex,Normal,Pave,IR2,Lvl,CulDSac,Gtl,Gilbert,RRNn,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,73.0562973022461,1999.0,210.0,913.0,0.0,264.0,1177.0,1.0,0.0,3.0,658.0,TA,Unf,No,BuiltIn,TA,Gd,ALQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1696,1697,0,1430,2,1,3,1,7,1,1999,1999,6,774,7,0,0,0,0,0,0,0,6,2009,7848,80,656,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,SLvl,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,64.0,1999.0,0.0,0.0,0.0,384.0,384.0,0.0,0.0,2.0,410.0,TA,Unf,No,BuiltIn,TA,TA,Unf,Fin,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
1697,1698,0,2687,2,1,4,1,10,2,2000,2000,5,1466,8,252,30,0,0,0,0,0,9,2009,12720,60,1221,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,106.0,2000.0,150.0,1173.0,0.0,282.0,1455.0,1.0,0.0,3.0,810.0,TA,Unf,Mn,BuiltIn,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1698,1699,0,2063,2,0,3,1,7,2,1995,1994,5,2063,8,182,56,0,0,0,0,0,6,2009,10750,20,0,Y,Ex,Normal,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,77.56461334228516,1994.0,634.0,236.0,1526.0,262.0,2024.0,1.0,0.0,3.0,815.0,Gd,GLQ,Av,Attchd,TA,Gd,BLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,Wd Sdng,Wd Sdng,TA,RL
1699,1700,0,2061,2,1,3,1,7,1,1996,1995,5,1094,7,296,102,209,0,0,0,0,11,2009,9085,60,967,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,79.0,1995.0,286.0,816.0,0.0,254.0,1070.0,1.0,0.0,2.0,647.0,TA,Unf,No,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1700,1701,0,2232,2,1,3,1,8,1,1994,1993,5,1215,8,173,165,0,0,0,0,0,10,2009,11692,60,1017,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,92.42933654785156,1993.0,372.0,624.0,0.0,549.0,1173.0,1.0,0.0,2.0,623.0,TA,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,HdBoard,HdBoard,TA,RL
1701,1702,0,1696,2,0,3,1,7,0,2008,2008,5,1696,8,120,56,0,0,0,0,0,9,2009,11194,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Somerst,PosN,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,86.0,2008.0,240.0,0.0,0.0,1696.0,1696.0,0.0,0.0,3.0,972.0,Gd,Unf,Mn,Attchd,TA,Gd,Unf,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1702,1703,0,1658,2,1,3,1,7,1,2008,2008,5,1658,8,144,44,0,0,0,0,0,9,2009,10206,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Somerst,PosN,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,78.0,2008.0,294.0,0.0,0.0,1614.0,1614.0,0.0,0.0,3.0,726.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1703,1704,0,1702,2,0,3,1,7,1,2007,2007,5,1702,8,0,69,0,0,0,0,0,3,2009,10130,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,85.0,2007.0,260.0,1294.0,0.0,408.0,1702.0,1.0,0.0,3.0,844.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1704,1705,0,1432,2,0,3,1,7,1,2006,2006,5,1432,8,297,50,0,0,0,0,0,9,2009,9139,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,76.0,2006.0,206.0,379.0,0.0,1043.0,1422.0,0.0,0.0,2.0,492.0,Gd,Unf,Av,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1705,1706,0,2490,2,0,2,1,9,2,2006,2005,5,2490,9,70,226,0,0,0,0,0,10,2009,11128,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Corner,Gtl,Somerst,PosN,Y,PosN,1Story,Hip,CompShg,Ex,TA,PConc,GasA,1Fam,SBrkr,85.0,2005.0,198.0,2158.0,0.0,300.0,2458.0,1.0,0.0,3.0,795.0,Gd,Unf,Gd,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,Stone,WD,Typ,Ex,VinylSd,VinylSd,TA,RL
1706,1707,0,1436,2,0,3,1,6,0,2009,2008,5,1436,7,0,121,0,0,0,0,0,10,2009,7993,20,0,Y,Ex,Partial,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,90.0,2008.0,79.47020721435547,0.0,0.0,1436.0,1436.0,0.0,0.0,2.0,529.0,Gd,Unf,No,Attchd,TA,Ex,Unf,Fin,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,FV
1707,1708,0,1402,2,0,3,1,7,0,2008,2008,5,1402,7,205,126,0,0,0,0,0,5,2009,8640,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,72.0,2008.0,0.0,0.0,0.0,1402.0,1402.0,0.0,0.0,2.0,625.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,FV
1708,1709,0,1530,2,0,3,1,7,1,2008,2007,5,1530,9,212,136,0,0,0,0,0,5,2009,12606,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,112.0,2008.0,120.0,0.0,0.0,1530.0,1530.0,0.0,0.0,3.0,984.0,Gd,Unf,Av,Attchd,TA,Gd,Unf,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,FV
1709,1710,0,1448,2,0,2,1,6,1,2007,2006,5,1448,8,0,140,0,0,0,0,0,6,2009,7500,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,75.0,2006.0,238.0,24.0,0.0,1348.0,1372.0,0.0,0.0,2.0,692.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,FV
1710,1711,0,1795,2,1,3,1,8,1,2006,2006,5,909,8,168,45,0,0,0,0,0,7,2009,10603,60,886,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,2Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,84.0,2006.0,121.0,682.0,0.0,218.0,900.0,1.0,0.0,3.0,782.0,Gd,Unf,No,Attchd,Gd,Ex,GLQ,Fin,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,FV
1711,1712,0,1836,2,0,3,1,8,1,2009,2008,5,1836,8,0,175,0,0,0,0,0,10,2009,8125,20,0,Y,Ex,Partial,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2009.0,288.0,0.0,0.0,1836.0,1836.0,0.0,0.0,2.0,517.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,New,Typ,Gd,VinylSd,VinylSd,TA,FV
1712,1713,0,1662,2,0,3,1,8,1,2007,2006,5,1662,7,168,120,0,0,0,0,0,3,2009,10625,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,85.0,2006.0,0.0,1430.0,0.0,222.0,1652.0,1.0,0.0,3.0,711.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Ex,VinylSd,VinylSd,TA,FV
1713,1714,0,1553,2,0,3,1,6,0,2004,2003,5,1553,7,192,88,0,0,0,0,0,8,2009,8736,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,68.0,2003.0,0.0,771.0,360.0,422.0,1553.0,1.0,0.0,2.0,588.0,Gd,ALQ,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,Wd Shng,VinylSd,TA,FV
1714,1715,0,1653,2,1,3,1,6,0,2003,2003,5,812,7,0,45,0,0,0,0,0,3,2009,8127,60,841,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2003.0,0.0,410.0,0.0,402.0,812.0,1.0,0.0,2.0,628.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,FV
1715,1716,0,1218,1,1,3,1,6,0,2007,2007,6,1218,7,0,178,0,0,0,0,0,4,2009,9605,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,80.0,2007.0,0.0,0.0,0.0,1218.0,1218.0,0.0,0.0,2.0,576.0,Gd,Unf,No,Detchd,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1716,1717,0,1141,1,1,3,1,6,0,2006,2006,5,1141,7,182,0,0,0,0,0,0,6,2009,7500,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,63.0,2006.0,0.0,54.0,0.0,1087.0,1141.0,1.0,0.0,2.0,484.0,Gd,Unf,No,Detchd,Gd,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1717,1718,0,1158,1,1,3,1,5,0,2004,2004,5,1158,6,0,50,0,0,0,0,0,8,2009,7500,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,63.0,2003.506103515625,0.0,0.0,0.0,1158.0,1158.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Unf,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1718,1719,0,1812,2,1,3,1,8,0,2004,2004,5,871,7,146,91,0,0,0,0,0,1,2009,10628,60,941,Y,Ex,Normal,Pave,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,96.0,2004.0,0.0,0.0,0.0,835.0,835.0,0.0,0.0,2.0,478.0,Gd,Unf,Gd,BuiltIn,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1719,1720,0,1512,2,0,3,1,6,0,2004,2004,5,1512,8,210,36,0,0,0,0,0,1,2009,10141,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,1Story,Gable,Tar&Grv,Gd,TA,PConc,GasA,1Fam,SBrkr,76.0,2004.0,264.0,516.0,774.0,222.0,1512.0,0.0,0.0,3.0,845.0,Gd,Rec,Gd,Attchd,TA,Gd,BLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1720,1721,0,1114,1,1,3,1,6,0,2005,2004,5,1114,7,248,102,0,0,0,0,0,5,2009,13072,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,63.0,2005.0,0.0,0.0,0.0,1114.0,1114.0,0.0,0.0,2.0,576.0,Gd,Unf,No,Detchd,TA,Gd,Unf,Unf,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1721,1722,0,1114,1,1,3,1,6,0,2004,2004,5,1114,5,0,39,0,0,0,0,0,8,2009,13072,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,63.0,2003.4189453125,0.0,0.0,0.0,1114.0,1114.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Unf,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
1722,1723,0,1114,2,0,3,1,6,0,2004,2003,5,1114,5,0,42,0,0,0,0,0,6,2009,12450,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,60.0,2004.0,0.0,836.0,0.0,278.0,1114.0,1.0,0.0,2.0,576.0,Gd,Unf,No,Detchd,TA,Gd,GLQ,Unf,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
